,Author_Name,Comment_Text,Updated_Time,Likes_Count
2702,@bobcat1670,Ugly as fuk. American sports car designs are getting shittier by the year.,2022-09-19T21:12:00Z,0
2703,@JaseCooked,"I'm an avid Mustang guy, and to say I'm a fan of this one is a bit lackluster. The design mimics a Camaro and missed a lot of notes in heritage Mustang/Ford possess so heavily. It feels like a part of its heart and character is missing. Not a fan off the jump, but maybe this grows on me overtime? The tac and gauge cluster just seems too gimmicky, and the interior looks so slimmed down it doesn't have the needed oomph. Chiseled? Sure, too much? Definitely. Won't be a customer for this generation as of now. Sure the performance and all the goodies may grab folks, but it seems like a total miss in terms of enthusiast. Bummer.",2022-09-19T21:05:28Z,0
2704,@AtomicPunx,Every year Ford Mustangs look MORE and MORE like the Chevrolet Corvette!! Pathetic really!!,2022-09-19T21:04:56Z,0
2705,@tilenvidmar9074,"Interior is awful 😞 digital dash is a catastrophic disaster, exterior from the side looks like bmw series 4",2022-09-19T21:00:11Z,0
2706,@ceetressj.3007,Hate the dashboard and the Handbreak looks cheap.,2022-09-19T20:50:02Z,0
2707,@alexandertaylor1225,Look great thanks for reviewing.  Liked and subscribed.,2022-09-19T20:49:44Z,0
2708,@michaellussoro2295,2024 Camaro 😂,2022-09-19T20:47:38Z,0
2709,@b.altorany791,How much is it gonna be ? $105k??  Just like the rest stupid prices on other cars?,2022-09-19T20:46:11Z,0
2710,@credera,Very brave Ford.,2022-09-19T20:46:01Z,0
2711,@chrisparish885,They are dead set on forcing this god awful gray blue color on everyone. So ugly.,2022-09-19T20:45:59Z,0
2712,@SimonRockman,Isn't this precisely the kind of video Doug used to say he'd never do?,2022-09-19T20:43:43Z,0
2713,@Tomtart1,looks like a Camaro,2022-09-19T20:40:50Z,0
2714,@joespeed1952,Ad ends at 1:21,2022-09-19T20:36:53Z,0
2715,@elnarcoanthony556,Ewww,2022-09-19T20:28:50Z,0
2716,@fredrico45,"Looks like a cameron. If I was a mustang lover, i'd be pissed off",2022-09-19T20:13:33Z,0
2717,@6hini,nah they gotta chill aint even 2023,2022-09-19T20:10:01Z,0
2718,@camtheatlien3882,That rev gave me chills,2022-09-19T20:09:11Z,4
2719,@bigmurda817,And now i like the mustang 😂still camaro over everything tho,2022-09-19T20:03:23Z,0
2720,@domukum,De 10 como siempre,2022-09-19T19:59:04Z,0
2721,@aaronking8694,"Man, I really dislike digital LCD displays in cars",2022-09-19T19:51:48Z,0
2722,@kevinglainez8151,"It's funny they're trying to get grand coupe M8 buyers 

But who knows we'll see what happens",2022-09-19T19:49:24Z,0
2723,@whatsupryan,Chill with the hand movement ffs you drink too much caffeine or do crack lol,2022-09-19T19:48:02Z,0
2724,@digi_hero,Ayo who turned Doug on 1.5x Speed,2022-09-19T19:37:43Z,0
2725,@tobyreadaerobatics,"From the side, it is a Camaro",2022-09-19T19:36:44Z,0
2726,@IraSalem,This dude reminds me of Nardwaur,2022-09-19T19:26:00Z,0
2727,@Regularguy007,That interior looks terrible IMHO... What is up with that center piece steering wheel?,2022-09-19T19:17:09Z,0
2728,@kenfung8551,So they basically shoved a 2012 Boss 302 front with a modernised Grill.,2022-09-19T19:16:12Z,0
2729,@jimmyjim7858,havnt even watched the video yet but why is there a 2024 car in 2022,2022-09-19T19:15:12Z,0
2730,@whogivesadam9509,Nice Camaro,2022-09-19T19:14:02Z,0
2731,@thomasv.pedersen3068,"I would probably try and snatch a previous model GT Performance Package, when the new one comes out and the old model becomes less desirable.",2022-09-19T19:13:56Z,0
2732,@jackjurphy5020,If they really got it they’d make a 2 seater mustang. This car is 6 feet too long to make trim for 2 seats literally nobody could ever sit in. Nobody buys sports cars to drive 4 people around in. Fix it,2022-09-19T19:06:24Z,1
2733,@ChancreSaurusRex,Smart move by Ford to build a Camaro.,2022-09-19T19:04:38Z,0
2734,@l__l2328,"13:21 That looks so cheap, I bet thats aluminum but it looks like Fisher Price plastic",2022-09-19T19:02:25Z,3
2735,@TBezak,"Sorry, but I don't like your epilepsy moves, nonstop moving arms... Make viewing your vids really disturbing. (Would you be able to talk w tied hands)?
.. unsubscribed",2022-09-19T18:53:49Z,0
2736,@foxyccc1316,I do like that but a little early for 2024 don't you think 😂,2022-09-19T18:52:26Z,0
2737,@bf7504,Not only did Chevrolet ruin the Corvette but Ford has ruined the mustang. That interior is garbage,2022-09-19T18:51:31Z,0
2738,@RedRideRVT1R,quiet start should help keep ice cars future forward friendly,2022-09-19T18:51:26Z,0
2739,@Radnamrok,I don’t like it,2022-09-19T18:48:31Z,0
2740,@RedRideRVT1R,nice Easter egg,2022-09-19T18:42:09Z,0
2741,@davidwolf226,"I really like the ""evolutionary"" design of this new Mustang.",2022-09-19T18:40:58Z,0
2742,@hurricane2k12,Only 140 on the dash🤔??,2022-09-19T18:36:37Z,0
2743,@zacktoon4109,Completely different 5.0 huh I almost wanna say might have a supercharger stock like hell cat you wouldn't hear a supercharger with stock all the way around,2022-09-19T18:31:12Z,0
2744,@aroden,dude's obsessed with Easter eggs 😏,2022-09-19T18:25:53Z,0
2745,@Packfan1228,Am I the only one thinks it looks like a camaro?,2022-09-19T18:25:16Z,1
2746,@joem1950,Bro it slooks exactly like my 2020 camaro.... Its SO similar!,2022-09-19T18:21:59Z,0
2747,@QS-si3cq,"I miss major facelifts and redesigns.

Sequential lighting is played out.",2022-09-19T18:17:27Z,0
2748,@janinsweden8559,I wanted to see the ENGINE and hear more facts about it,2022-09-19T18:16:29Z,0
2749,@MrRaitzi,Not different enough. Not worth it.,2022-09-19T18:13:08Z,0
2750,@bradnoyes7955,"Customizable instrument cluster, but only retro option is a fox body cluster? why not a cluster from a 68? Would be great to allow custom from scratch like the Holley digital dash.",2022-09-19T18:04:15Z,0
2751,@dartahveouswoodley4084,Badass cars,2022-09-19T17:59:59Z,0
2752,@jaylaconiabeats2388,i dotn see the complete redesign honestly... mustang been making the same car since 2010,2022-09-19T17:59:24Z,0
2753,@CodyDavis91,*fart noise*,2022-09-19T17:57:11Z,0
2754,@rjmendoza,THISSSS… looks like a Camaro 😂😂😂,2022-09-19T17:55:08Z,0
2755,@brentbaker4489,This guy should be selling time shares,2022-09-19T17:53:33Z,0
2756,@haviiithelegogunner907,They used the M4 as inspiration… 😅 blunt copy,2022-09-19T17:47:41Z,0
2757,@Xcelerometer,Use that “evolution vs revolution” line one more goddamn time Doug,2022-09-19T17:45:32Z,0
2758,@Kristoffelsson,2024 . it isnt even 23 yet.,2022-09-19T17:34:49Z,0
2759,@saquist,Love the outside...hate the screens,2022-09-19T17:31:58Z,0
2760,@zachhansen7966,"Sorry, but I think auto rev-matching is cheating. It removes the skill of driving, which is frankly the whole point of a manual transmission. If you can't be bothered to learn how to smoothly rev-match, you should just get the auto.",2022-09-19T17:22:31Z,0
2761,@takensouls1,Have they fixed the corrosion issues with their paint jobs? After my experience with my mustang I refuse to buy Ford again,2022-09-19T17:18:12Z,0
2762,@Azrael725,I hate all these new interiors coming out with these massive screens on the dash. If I wanted them I'd just stick 2 iPads on the dash and call it a day. Lazy design.,2022-09-19T17:17:11Z,0
2763,@sidalaltay,How expensive is the new GT gonna be?,2022-09-19T17:05:47Z,0
2764,@janetandtiff,looks like camaro and mustang had a love child.,2022-09-19T16:58:13Z,0
2765,@xIxAmxKh2xI,ford has this and dodge has that stupid hornet lol,2022-09-19T16:48:13Z,0
2766,@lev_anni,The front is so ugly I can not believe I'm looking at Mustang :(,2022-09-19T16:37:00Z,0
2767,@controversyV4S,NGL this car kinda sucks... looks like a squished a Mach E,2022-09-19T16:31:18Z,0
2768,@Ford_Raptor_R_720hp_V8,"*It doesn't look like a Camaro, but the Interior is better than a C8*",2022-09-19T16:19:12Z,0
2769,@jessizthebess4590,Sounds amazing! I hope DDE picks one up!,2022-09-19T16:17:26Z,1
2770,@sheep4521,Without Side by Side I couldn’t see a difference,2022-09-19T16:13:05Z,0
2771,@josephbean1223,I'm going to enjoy it so much 😃,2022-09-19T16:04:54Z,2
2772,@Achromatics,What in the Nissan Z is this!?🤣,2022-09-19T15:51:31Z,0
2773,@thegrayman69,Can’t wait to test out the 2029s next spring,2022-09-19T15:46:09Z,0
2774,@keyren4395,its so ugli god dammit,2022-09-19T15:42:38Z,0
2775,@chriscarpenter3370,can't wait to see him take it out on the road,2022-09-19T15:39:07Z,1
2776,@TreeManJones1,The rear looks very camaro like just my opinion,2022-09-19T15:34:36Z,1
2777,@ericpierson6899,"“This is the all new, totally redesigned 2024 mustang and we’re going to highlight all of the changes of the new mustang which doesn’t borrow anything from the outgoing design….” then we spend 17 minutes listening about how it’s not really so much a change and the design and powertrains are minor tweaks…um, okay.",2022-09-19T15:20:13Z,0
2778,@anthonybaked,Ford taking it back to the 1980 with these one I have the same speedometer in my Honda fit and it's a 2015 😂 and Honda ain't fast,2022-09-19T15:14:21Z,0
2779,@scotts.3780,Thumbs down on the ugly flat screen cluster.,2022-09-19T15:14:12Z,0
2780,@monstt3rr,Am I the only one who thinks the screens shows a lack of effort in design?,2022-09-19T15:12:39Z,0
2781,@kyalwaysnever,Almost look like a chevy camaro,2022-09-19T15:04:08Z,1
2782,@Kingleo_23912,Only 140 on the dash???? No thanks that’s slow.,2022-09-19T15:02:08Z,0
2783,@mprce52,is that a Camaro?,2022-09-19T15:01:36Z,1
2784,@anthonybaked,They need to start doing what Porsche is doing and make the speedometer 170 mph I think I've seen some Porsche boxer with 190 mph speedometer like it's v8 it should at least have a nice speedometer that not gonna top out at 140 the 2006 Pontiac GTO has a 6.0 v8 and has a 200 mph speedometer these special gt350 or gt500 shouldn't be the only v8 models to get better speedometer that probably says 180 & 200 mph and on top of that this car is probably gonna be like 75 thousand dollars Ford do better for all of you're customers,2022-09-19T15:00:19Z,0
2785,@Steve-yr5vi,I hope Ford never does a clean sheet redesign. The idea is content of the Mustang makes the car as much as the appearance.,2022-09-19T14:59:13Z,0
2786,@Fee.1,Rear is hideous. Looks pre-wrecked,2022-09-19T14:49:48Z,0
2787,@brendanvallaire8374,140mph…,2022-09-19T14:41:51Z,0
2788,@proraptor4146,Lol looks like a Camaro from the side,2022-09-19T14:38:13Z,2
2789,@budakhon,"Honestly, glad I just bought a 2019 after seeing that new interior.  Just does not look like a Mustang to me.  I think they should have at least kept the rounded LCD gauge cluster the same.",2022-09-19T14:37:56Z,0
2790,@cesarpalmos8235,"I'm surprised you didn't mention some ""quirks and features"". The new Mustang displays are actually based on ""Unreal"" graphics, a 3D rendering company that a lot of high end realistic video games are based on. That's pretty cool for us tech geeks. The Brembo brakes can be optioned with different colors and badges. The seat belts can also be optioned with different colors. The new 5.0 will come with dual throttle botties. Each throttle body has separate ducts going to the front grills, similar to a ""ram"" air intake.  The new 2.3 Eco boost now has an electronic VGT turbo. Also, for me, the remote revs would be useful for testing different exhaust or mufflers without needing someone in the car to blip the throttle.",2022-09-19T14:31:45Z,5
2791,@Somanyfactsidk,The rev is so clean i love it,2022-09-19T14:30:40Z,1
2792,@chronoshift911,"Back looks great, not as big of a fan as the front. The interior is almost too modern I think. The previous models had a good balance, I just don't see why anyone would want to drive with giant ipads in front of them, maybe if they had somehow integrated them better... Looks weird.",2022-09-19T14:30:20Z,0
2793,@myrrhsee1,It looks just like the Camaro... I like it 😃,2022-09-19T14:26:26Z,0
2794,@thelegendofbardock3816,Looks more like a Camaro but still looks cool.,2022-09-19T14:23:17Z,0
2795,@5abivt,All new. nope. lies. s550 refreshed. ugly af dark horse has potential. gaming monitor on steering column is atrocious,2022-09-19T14:04:53Z,0
2796,@pugnaciouspredators2086,When Ford makes a new engine you need to worry.,2022-09-19T14:00:49Z,0
2797,@quickcrafts5643,looks like every other car,2022-09-19T13:59:51Z,1
2798,@pugnaciouspredators2086,Looks like the are robbing design from the chevy camaro.,2022-09-19T13:59:22Z,0
2799,@espada_hollow2223,Looks like a Camaro,2022-09-19T13:58:32Z,0
2800,,The interior is really baad... 😐😐,2022-09-19T13:51:10Z,0
2801,@joelh3030,"That interior does NOT say mustang, the exterior is beautiful, but damn that interior made me lose all the hype I had for this",2022-09-19T13:51:01Z,0
2802,@Andy-yw6tf,I like the new look but not feeling the driver display as a slab of screen :/ wouldve been nice to see it implemented into classic dash cluster,2022-09-19T13:42:37Z,0
2803,@daveseemerollin6357,"I think it looks worse than the outgoing model 😕

Looks too much like a 5 year old Ford Fusion from thr front.",2022-09-19T13:36:56Z,0
2804,@tanman2813,Looks like a Camaro,2022-09-19T13:36:48Z,0
2805,@mangekyou329,seems like they took alot of the mercedes old system introduced in 2016,2022-09-19T13:18:12Z,0
2806,@autoaddict7162,...looks like a Camaro from the side🤔,2022-09-19T13:18:07Z,0
2807,@mcnuggetapple,"If you look at the ac vent  placement, it’s super similar to the foxbody",2022-09-19T13:15:25Z,2
2808,@kbcoop3249,California is banning new gasoline car sales. Absolutely ridiculous.,2022-09-19T13:14:32Z,0
2809,@snazzi4682,Take a shot every time doug says evolutionary or revolutionary,2022-09-19T13:03:16Z,0
2810,@onewade1974,Looks like a Camaro! They did good.,2022-09-19T13:00:16Z,0
2811,@DarkHorseParatrooper,How is there a 2024 already??,2022-09-19T12:57:54Z,0
2812,@Gladiator-oh1nk,I really like the new design of this mustang but what ruined it for me is the screens!!,2022-09-19T12:42:37Z,0
2813,@kylmorevoss,Im curious about Ford mustang GT 2025!!!,2022-09-19T12:36:44Z,0
2814,@EvansGamertag,Call it the new Mustang SS,2022-09-19T12:36:40Z,0
2815,@tacotom9128,Gives me Camaro vibes. Eh,2022-09-19T12:18:10Z,0
2816,@MadisonFalco,"This is a nice evolution of the Mustang, I like the new chiseled look a lot",2022-09-19T12:17:29Z,10
2817,@jackwilson8651,Looks great,2022-09-19T12:14:00Z,0
2818,@MrBurns0618,"So happy everything isn’t all electric yet, good to see a good ole fashion 5.0 mustang coming out",2022-09-19T12:03:22Z,0
2819,@marybethdavis4462,Don't u laugh at the fbodys gauge I still drive my 90 cupe and Dame its still sexy to this day,2022-09-19T12:02:52Z,0
2820,@mas1158,I don’t understand why American sport cars are so damn BIG. It’s counterintuitive.,2022-09-19T12:00:50Z,0
2821,@TheHOOfan1,It looks too much like the current Camaro...,2022-09-19T12:00:23Z,0
2822,@baysidelad1,Typically SHIT American interior,2022-09-19T11:59:46Z,0
2823,@treusin2062,It really looks like a Camaro now.,2022-09-19T11:37:18Z,0
2824,@FactsYall,Ugly screens. Huge bezels wow,2022-09-19T11:33:01Z,0
2825,@huiyingzhang7149,Doug is the type of guy who remote rev a new mustang on quite mode.,2022-09-19T11:27:59Z,0
2826,@danielgarciaguerrero52,So ig the mustang mach e isn't a mustang,2022-09-19T11:24:52Z,0
2827,@FactsYall,2024 Ford Camaro,2022-09-19T11:21:56Z,2
2828,@NICKGAMER-oi7zn,Mustang still gets cumbustion cars while the challenger daytona is electric,2022-09-19T11:20:44Z,0
2829,@schwagier,"It looks like a facelift, A LOT of similarities compared to current gen",2022-09-19T11:18:08Z,0
2830,@PoeCompany,Looks like a Camaro,2022-09-19T11:01:36Z,0
2831,@m4z805,Doug has so many connections that he'll soon review a car from 10 years into the future.,2022-09-19T10:58:33Z,0
